run_date,ticker,company,market,pool_presence,theme,chain_layer,mapped_us,why_now,source_strength_score,exposure_purity_score,paper_signal_score,novelty_score,sentiment_score,market_setup_score,risk_score,total_score,recommendation,review_status,supporting_signals,supporting_papers,price,change_percent,quote_timestamp,notes
2026-07-26,KLAC,KLA,美股,not_in_pool,HBM memory and context storage; Physical AI and robotics; Semiconductor equipment and manufacturing; Semiconductor materials and consumables,上游,KLAC,"Amid Surging AI Capital Expenditures, What Opportunities Emerge for Semiconductor Equipment and Components? This Salon… / Digital Semiconductors Market Growth to Accelerate by 2035 Amid AI Chip Demand Surge - News and Statistics - IndexBox / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts",14,8,12,10,4,8,3,59,observe,pending,04d94c4f82f7472a; 6bffd025a34e49e2; 0b4159988aa0f0a9; aa55e0ca0abc8763,2607.18565v1; 2607.17074v1,210.52,-3.7535,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,SMCI,Super Micro Computer,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,上游,SMCI,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,8,0,10,10,8,3,59,reject,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190; b94b096ae9952b7e,,30.1,-3.5256,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,CAT,Caterpillar,美股,not_in_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,CAT,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,8,0,10,10,8,3,58,reject,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,888.73,-0.6495,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,CEG,Constellation Energy,美股,not_in_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,CEG,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,8,0,10,10,8,3,58,reject,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,274.35,-0.4536,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,NEE,NextEra Energy,美股,not_in_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,NEE,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,8,0,10,10,8,3,58,reject,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,89.78,-0.0111,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
2026-07-26,COHR,Coherent,美股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,COHR,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,3,5,57,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,282.39,-9.8429,2026-07-24T13:30:00+00:00,单日大跌，需要确认是否基本面破坏
2026-07-26,FN,Fabrinet,美股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,FN,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,3,5,57,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,476.04,-8.0525,2026-07-24T13:30:00+00:00,单日大跌，需要确认是否基本面破坏
2026-07-26,LITE,Lumentum Holdings,美股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,LITE,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,3,5,57,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,762.99,-8.4749,2026-07-24T13:30:00+00:00,单日大跌，需要确认是否基本面破坏
2026-07-26,688498.SS,源杰科技,A股,online_pool,AI inference serving and networking; CPO and optical interconnect,上游,,"“x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center… / Is UMC's HyperLight Partnership a Game-Changer for AI Photonics - Kavout | AI / Innolume Expands Quantum Dot Manufacturing Platform with Veeco GEN2000 MBE System - Quantum Computing Report",16,13,0,10,10,4,2,55,already_in_pool,pending,335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 1d35fb2b78f2a1ee; 5bf9aee7c38229e8; 2f5963b6f5523fb8; c8a6b0e98e70d823,,1390.0,-3.8062,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,NOW,ServiceNow,美股,online_pool,AI PCB and advanced packaging; Semiconductor materials and consumables,下游,NOW,AMAT vs. Q: Which Advanced Packaging Stock is a Safer Bet Right Now? - The Globe and Mail,12,13,0,10,2,6,5,48,already_in_pool,pending,edf79ff6cdee28f8,,98.78,7.4396,2026-07-24T13:30:00+00:00,日内较强，注意追高
